,result,table,_start,_stop,_time,_measurement,antenna,epc,gate,reader,freq_count,rssi_count,rssi_max,rssi_min,rssi_spread,rssi_stdev,zone
,,2,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:51:50Z,read,1,EEA14444,Stellantis1,Stellantis1,4,4,-70,-73,3,1.2583057392117902,med
,,2,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:52:12Z,read,1,EEA14444,Stellantis1,Stellantis1,2,1,-79,-79,0,,med
,,2,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:53:14Z,read,1,EEA14444,Stellantis1,Stellantis1,2,1,-76,-76,0,,far
,,2,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:50:04Z,read,1,EEA14444,Stellantis1,Stellantis1,,1,-66,-66,0,,near
,,2,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:50:08Z,read,1,EEA14444,Stellantis1,Stellantis1,,1,-68,-68,0,,near
,,2,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:50:14Z,read,1,EEA14444,Stellantis1,Stellantis1,,1,-66,-66,0,,near
,,2,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:50:30Z,read,1,EEA14444,Stellantis1,Stellantis1,,3,-73,-76,3,1.5275252316519463,near
,,2,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:50:36Z,read,1,EEA14444,Stellantis1,Stellantis1,,3,-74,-81,7,4.04145188432738,near
,,2,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:50:46Z,read,1,EEA14444,Stellantis1,Stellantis1,,3,-69,-77,8,4.358898943540674,near
,,2,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:50:50Z,read,1,EEA14444,Stellantis1,Stellantis1,,1,-69,-69,0,,near
,,2,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:51:42Z,read,1,EEA14444,Stellantis1,Stellantis1,,4,-71,-75,4,1.707825127659933,med
,,2,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:52:02Z,read,1,EEA14444,Stellantis1,Stellantis1,,2,-74,-75,1,0.7071067811865476,med
,,2,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:52:10Z,read,1,EEA14444,Stellantis1,Stellantis1,,2,-70,-71,1,0.7071067811865476,med
,,2,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:53:04Z,read,1,EEA14444,Stellantis1,Stellantis1,,2,-74,-76,2,1.4142135623730951,far
,,2,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:53:12Z,read,1,EEA14444,Stellantis1,Stellantis1,,3,-76,-78,2,1,far
,,2,2025-01-10T01:59:23.6763317Z,2025-01-10T13:59:23.6763317Z,2025-01-10T13:53:18Z,read,1,EEA14444,Stellantis1,Stellantis1,,1,-77,-77,0,,far

