,result,table,_start,_stop,_time,_measurement,antenna,epc,gate,reader,freq_count,rssi_count,rssi_max,rssi_min,rssi_spread,rssi_stdev,zone
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:14:28Z,read,1,EEA10001,Stellantis1,Stellantis1,1,4,-73,-78,5,2.3804761428476167,far
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:14:30Z,read,1,EEA10001,Stellantis1,Stellantis1,4,3,-76,-80,4,2.0816659994661335,far
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:14:36Z,read,1,EEA10001,Stellantis1,Stellantis1,3,12,-76,-82,6,1.8006732747570415,far
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:14:38Z,read,1,EEA10001,Stellantis1,Stellantis1,5,10,-76,-80,4,1.2649110640673509,far
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:14:40Z,read,1,EEA10001,Stellantis1,Stellantis1,5,3,-78,-79,1,0.5773502691896247,far
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:09:40Z,read,1,EEA10001,Stellantis1,Stellantis1,,2,-79,-82,3,2.1213203435596424,near
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:11:16Z,read,1,EEA10001,Stellantis1,Stellantis1,,8,-71,-79,8,2.60494036125864,med
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:11:40Z,read,1,EEA10001,Stellantis1,Stellantis1,,8,-68,-80,12,3.422613871631696,med
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:13:36Z,read,1,EEA10001,Stellantis1,Stellantis1,,11,-71,-80,9,2.993933259716455,far
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:13:40Z,read,1,EEA10001,Stellantis1,Stellantis1,,1,-75,-75,0,,far
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:13:50Z,read,1,EEA10001,Stellantis1,Stellantis1,,4,-75,-79,4,1.8257418583505538,far
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:14:26Z,read,1,EEA10001,Stellantis1,Stellantis1,,1,-80,-80,0,,far
,,0,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:14:34Z,read,1,EEA10001,Stellantis1,Stellantis1,,6,-78,-80,2,0.8164965809277263,far
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:09:42Z,read,1,EEA12222,Stellantis1,Stellantis1,3,12,-65,-66,1,0.4522670168666459,near
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:09:44Z,read,1,EEA12222,Stellantis1,Stellantis1,5,11,-65,-66,1,0.4670993664969132,near
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:09:46Z,read,1,EEA12222,Stellantis1,Stellantis1,5,13,-65,-66,1,0.27735009811261474,near
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:09:48Z,read,1,EEA12222,Stellantis1,Stellantis1,5,12,-60,-66,6,1.5859229221975206,near
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:09:50Z,read,1,EEA12222,Stellantis1,Stellantis1,6,15,-60,-66,6,1.5055453054181622,near
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:09:52Z,read,1,EEA12222,Stellantis1,Stellantis1,6,14,-57,-67,10,3.6973408918207253,near
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:09:54Z,read,1,EEA12222,Stellantis1,Stellantis1,8,6,-56,-64,8,3.265986323710904,near
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:09:56Z,read,1,EEA12222,Stellantis1,Stellantis1,5,13,-60,-74,14,5.121598308220708,near
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:09:58Z,read,1,EEA12222,Stellantis1,Stellantis1,9,16,-60,-75,15,5.315072906367323,near
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:10:00Z,read,1,EEA12222,Stellantis1,Stellantis1,9,8,-62,-72,10,4.274091382136932,near
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:10:02Z,read,1,EEA12222,Stellantis1,Stellantis1,6,10,-62,-76,14,4.056544780420348,near
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:10:04Z,read,1,EEA12222,Stellantis1,Stellantis1,7,15,-66,-74,8,2.1668498091095523,near
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:10:06Z,read,1,EEA12222,Stellantis1,Stellantis1,6,17,-61,-74,13,3.99632183830258,near
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:10:08Z,read,1,EEA12222,Stellantis1,Stellantis1,9,13,-64,-72,8,2.7432901825437677,near
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:10:10Z,read,1,EEA12222,Stellantis1,Stellantis1,9,10,-61,-74,13,4.321779468896786,near
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:10:12Z,read,1,EEA12222,Stellantis1,Stellantis1,7,8,-61,-77,16,6.356942211921885,near
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:10:14Z,read,1,EEA12222,Stellantis1,Stellantis1,5,10,-61,-69,8,2.7264140062238047,near
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:10:16Z,read,1,EEA12222,Stellantis1,Stellantis1,7,12,-63,-75,12,4.351070923556428,near
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:10:18Z,read,1,EEA12222,Stellantis1,Stellantis1,8,13,-64,-72,8,2.6650636207348084,near
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:10:20Z,read,1,EEA12222,Stellantis1,Stellantis1,6,13,-63,-75,12,3.3703077543414883,near
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:10:22Z,read,1,EEA12222,Stellantis1,Stellantis1,9,9,-62,-70,8,2.5055493963954856,near
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:10:24Z,read,1,EEA12222,Stellantis1,Stellantis1,8,14,-57,-76,19,6.176879969195302,near
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:10:26Z,read,1,EEA12222,Stellantis1,Stellantis1,7,17,-58,-71,13,4.214819792393613,near
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:10:28Z,read,1,EEA12222,Stellantis1,Stellantis1,7,12,-62,-69,7,2.2896340848319503,near
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:10:30Z,read,1,EEA12222,Stellantis1,Stellantis1,6,14,-67,-69,2,0.6504436355879903,near
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:10:32Z,read,1,EEA12222,Stellantis1,Stellantis1,5,12,-63,-68,5,1.422226167923818,near
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:10:34Z,read,1,EEA12222,Stellantis1,Stellantis1,6,5,-67,-68,1,0.547722557505166,near
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:11:18Z,read,1,EEA12222,Stellantis1,Stellantis1,9,22,-64,-71,7,2.40490120037181,med
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:11:20Z,read,1,EEA12222,Stellantis1,Stellantis1,9,22,-64,-71,7,2.390457218668788,med
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:11:22Z,read,1,EEA12222,Stellantis1,Stellantis1,9,14,-63,-75,12,3.2522181779399566,med
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:11:24Z,read,1,EEA12222,Stellantis1,Stellantis1,9,11,-67,-74,7,2.1616492020508997,med
,,1,2025-01-09T23:49:05.3620751Z,2025-01-10T11:49:05.3620751Z,2025-01-10T10:11:26Z,read,1,EEA12222,Stellantis1,Stellantis1,8,8,-64,-75,11,3.545621041711675,med
